;År;Kommunenr;Kommunenavn;Boligbebyggelse;Fritidsbebyggelse;Bebygd område for landbruk og fiske;Næring. offentlig og privat tjenesteyting;Undervisning og barnehage;Helse- og sosialinstitusjoner;Kultur og religiøse aktiviteter;Transport. telekommunikasjon og teknisk infrastruktur;Beredskapstjenester og Forsvaret;Grønne områder. idretts- og sportsområder;Uklassifisert bebyggelse og anlegg;Jordbruksareal;Skog;Åpen fastmark;Våtmark;Bart fjell. grus- og blokkmark;Varig snø. is og bre;Ferskvann;Uklassifisert ubebygd område
6802;2019;5443;Båtsfjord;;;;;;;;;;;;;;;;;;;
6803;2020;5443;Båtsfjord;0.0004;0.0002;0.0;0.0002;0.0;0.0;0.0;0.0014;0.0;0.0;1e-04;0.0002;0.0076;0.6465;0.0057;0.3244;0.0;0.0132;0.0
6804;2011;5444;Sør-Varanger;;;;;;;;;;;;;;;;;;;
6805;2013;5444;Sør-Varanger;;;;;;;;;;;;;;;;;;;
6806;2014;5444;Sør-Varanger;;;;;;;;;;;;;;;;;;;
6807;2015;5444;Sør-Varanger;;;;;;;;;;;;;;;;;;;
6808;2016;5444;Sør-Varanger;;;;;;;;;;;;;;;;;;;
6809;2017;5444;Sør-Varanger;;;;;;;;;;;;;;;;;;;
6810;2018;5444;Sør-Varanger;;;;;;;;;;;;;;;;;;;
6811;2019;5444;Sør-Varanger;;;;;;;;;;;;;;;;;;;
6812;2020;5444;Sør-Varanger;0.0008;0.0004;0.0002;0.0025;0.0;0.0;0.0;0.0026;1e-04;1e-04;1e-04;0.0039;0.3883;0.3865;0.0765;0.0103;0.0;0.1277;0.0
6813;2011;1901;Harstad;0.0149;0.0019;0.0031;0.0042;0.0007;0.0002;0.0003;0.0146;0.0008;0.0019;0.0015;0.0599;0.5027;0.2223;0.0539;0.0718;0.0;0.0453;0.0
6814;2013;1901;Harstad;;;;;;;;;;;;;;;;;;;
6815;2014;1901;Harstad;;;;;;;;;;;;;;;;;;;
6816;2015;1901;Harstad;;;;;;;;;;;;;;;;;;;
6817;2016;1901;Harstad;;;;;;;;;;;;;;;;;;;
6818;2017;1901;Harstad;;;;;;;;;;;;;;;;;;;
6819;2018;1901;Harstad;;;;;;;;;;;;;;;;;;;
6820;2019;1901;Harstad;;;;;;;;;;;;;;;;;;;
6821;2020;1901;Harstad;;;;;;;;;;;;;;;;;;;
6822;2011;1902;Tromsø;0.0047;0.0008;0.0006;0.0015;0.0004;1e-04;1e-04;0.0059;0.0;0.0008;0.0005;0.0139;0.2476;0.467;0.0433;0.1725;0.0202;0.0201;0.0
6823;2013;1902;Tromsø;0.0047;0.0008;0.0006;0.0016;0.0004;1e-04;1e-04;0.006;1e-04;0.0008;0.0005;0.0139;0.2474;0.4668;0.0433;0.1725;0.0202;0.0201;0.0
6824;2014;1902;Tromsø;0.0048;0.0008;0.0006;0.0016;0.0004;1e-04;1e-04;0.0059;1e-04;0.0008;0.0005;0.0142;0.2473;0.4671;0.0433;0.1726;0.0199;0.0201;0.0
6825;2015;1902;Tromsø;0.0048;0.0008;0.0006;0.0016;0.0004;1e-04;1e-04;0.0059;1e-04;0.0008;0.0005;0.0142;0.2472;0.467;0.0433;0.1727;0.0199;0.0202;0.0
6826;2016;1902;Tromsø;0.0048;0.0008;0.0006;0.0016;0.0003;1e-04;1e-04;0.0059;1e-04;0.0008;0.0007;0.0137;0.2476;0.4669;0.0433;0.1727;0.0199;0.0202;0.0
6827;2017;1902;Tromsø;0.0048;0.0008;0.0006;0.0016;0.0003;1e-04;1e-04;0.0059;1e-04;0.0009;0.0007;0.0137;0.2476;0.4676;0.0433;0.1726;0.0192;0.0201;0.0
6828;2018;1902;Tromsø;0.0048;0.0008;0.0006;0.0016;0.0003;1e-04;1e-04;0.006;1e-04;0.0007;0.0007;0.0137;0.2476;0.4676;0.0433;0.1726;0.0192;0.0201;0.0
6829;2019;1902;Tromsø;0.0048;0.0009;0.0006;0.0016;0.0004;1e-04;1e-04;0.006;1e-04;0.0007;0.0007;0.0137;0.2476;0.4675;0.0433;0.1725;0.0192;0.0204;0.0
6830;2020;1902;Tromsø;;;;;;;;;;;;;;;;;;;
6831;2011;1903;Harstad;;;;;;;;;;;;;;;;;;;
6832;2013;1903;Harstad;0.0133;0.0022;0.0029;0.0037;0.0006;0.0002;0.0003;0.013;0.0007;0.0022;0.0014;0.0623;0.4651;0.2301;0.0525;0.1119;0.0;0.0377;0.0
6833;2014;1903;Harstad;0.0136;0.0022;0.003;0.0036;0.0006;0.0002;0.0002;0.0137;0.0007;0.0025;0.0016;0.0623;0.465;0.2563;0.052;0.0835;0.0;0.039;0.0
6834;2015;1903;Harstad;0.0137;0.0022;0.003;0.0037;0.0006;0.0002;0.0002;0.0136;0.0006;0.0024;0.0016;0.0623;0.465;0.2563;0.0519;0.0835;0.0;0.039;0.0
6835;2016;1903;Harstad;0.0138;0.0023;0.0029;0.0036;0.0006;0.0002;0.0002;0.0134;0.0006;0.0023;0.0016;0.0622;0.4652;0.2563;0.052;0.0835;0.0;0.039;0.0
6836;2017;1903;Harstad;0.0138;0.0023;0.003;0.0036;0.0006;0.0003;0.0002;0.0134;0.0006;0.0023;0.0017;0.0624;0.465;0.2564;0.052;0.0835;0.0;0.039;0.0
6837;2018;1903;Harstad;0.0138;0.0023;0.0029;0.0038;0.0006;0.0003;0.0002;0.0134;0.0006;0.0023;0.0016;0.0621;0.4669;0.2548;0.0525;0.083;0.0;0.0388;0.0
6838;2019;1903;Harstad;0.0139;0.0024;0.0029;0.0038;0.0006;0.0002;0.0002;0.0139;0.0007;0.0026;0.0016;0.0628;0.4641;0.256;0.0518;0.0835;0.0;0.039;0.0
6839;2020;1903;Harstad;;;;;;;;;;;;;;;;;;;
6840;2011;1911;Kvæfjord;0.0018;0.0007;0.0015;0.0003;1e-04;1e-04;1e-04;0.0054;0.0;0.0003;0.0002;0.0258;0.3939;0.3631;0.049;0.125;0.0016;0.0312;0.0
6841;2013;1911;Kvæfjord;0.0018;0.0008;0.0015;0.0004;1e-04;1e-04;1e-04;0.0055;0.0;0.0002;0.0002;0.026;0.3936;0.363;0.049;0.125;0.0016;0.0312;0.0
6842;2014;1911;Kvæfjord;0.0017;0.0007;0.0013;0.0004;1e-04;1e-04;1e-04;0.0055;0.0;0.0002;0.0002;0.0274;0.3938;0.362;0.0489;0.1251;0.0016;0.0311;0.0
6843;2015;1911;Kvæfjord;0.0018;0.0007;0.0013;0.0004;1e-04;1e-04;1e-04;0.0053;0.0;0.0002;0.0002;0.0274;0.3938;0.362;0.0488;0.125;0.0016;0.0313;0.0
6844;2016;1911;Kvæfjord;0.0018;0.0008;0.0013;0.0004;1e-04;1e-04;1e-04;0.0054;0.0;0.0002;0.0002;0.0274;0.3939;0.3619;0.0488;0.125;0.0016;0.0313;0.0
6845;2017;1911;Kvæfjord;0.0017;0.0008;0.0013;0.0004;1e-04;1e-04;1e-04;0.0054;0.0;0.0002;0.0002;0.0274;0.3968;0.3591;0.049;0.125;0.0013;0.0312;0.0
6846;2018;1911;Kvæfjord;0.0018;0.0008;0.0013;0.0004;1e-04;1e-04;1e-04;0.0054;0.0;0.0002;0.0002;0.0274;0.3967;0.3591;0.049;0.125;0.0013;0.0312;0.0
6847;2019;1911;Kvæfjord;0.0018;0.0008;0.0013;0.0004;1e-04;1e-04;1e-04;0.0055;0.0;0.0002;0.0002;0.0274;0.3966;0.359;0.0489;0.125;0.0013;0.0313;0.0
6848;2020;1911;Kvæfjord;;;;;;;;;;;;;;;;;;;
6849;2011;1913;Skånland;0.003;0.0014;0.0011;0.0004;1e-04;0.0;1e-04;0.0067;0.0;0.0004;0.0003;0.0256;0.4599;0.2832;0.0486;0.0981;0.0083;0.0628;0.0
6850;2013;1913;Skånland;0.0032;0.0015;0.0014;0.0004;1e-04;0.0;1e-04;0.0069;0.0;0.0004;0.0002;0.0256;0.4597;0.2826;0.0486;0.0981;0.0083;0.0628;0.0
6851;2014;1913;Skånland;0.0032;0.0015;0.0014;0.0004;1e-04;0.0;1e-04;0.0069;0.0;0.0004;0.0002;0.0261;0.4593;0.2825;0.0486;0.0981;0.0083;0.0628;0.0
6852;2015;1913;Skånland;0.0033;0.0015;0.0014;0.0004;1e-04;0.0;1e-04;0.007;0.0;0.0004;0.0002;0.0261;0.4593;0.2825;0.0485;0.0981;0.0083;0.0628;0.0
6853;2016;1913;Skånland;0.0033;0.0015;0.0014;0.0004;1e-04;0.0;1e-04;0.0069;0.0;0.0003;0.0002;0.0261;0.4594;0.2825;0.0485;0.0981;0.0083;0.0628;0.0
6854;2017;1913;Skånland;0.0033;0.0015;0.0014;0.0004;1e-04;0.0;1e-04;0.0069;0.0;0.0003;0.0003;0.0261;0.4593;0.2826;0.0485;0.0981;0.0083;0.0627;0.0
6855;2018;1913;Skånland;0.0033;0.0015;0.0014;0.0004;1e-04;1e-04;1e-04;0.007;0.0;0.0003;0.0003;0.0261;0.4592;0.2826;0.0485;0.0981;0.0083;0.0627;0.0
6856;2019;1913;Skånland;0.0034;0.0015;0.0014;0.0004;1e-04;0.0;1e-04;0.007;0.0;0.0003;0.0003;0.0261;0.4592;0.2826;0.0485;0.0981;0.0083;0.0628;0.0
6857;2020;1913;Skånland;;;;;;;;;;;;;;;;;;;
6858;2011;1915;Bjarkøy;0.004;0.0027;0.0018;0.0012;1e-04;1e-04;0.0003;0.0085;1e-04;0.0003;1e-04;0.0729;0.2721;0.4439;0.0441;0.1451;0.0;0.0026;0.0
6859;2013;1915;Bjarkøy;;;;;;;;;;;;;;;;;;;
6860;2014;1915;Bjarkøy;;;;;;;;;;;;;;;;;;;
6861;2015;1915;Bjarkøy;;;;;;;;;;;;;;;;;;;
6862;2016;1915;Bjarkøy;;;;;;;;;;;;;;;;;;;
6863;2017;1915;Bjarkøy;;;;;;;;;;;;;;;;;;;
6864;2018;1915;Bjarkøy;;;;;;;;;;;;;;;;;;;
6865;2019;1915;Bjarkøy;;;;;;;;;;;;;;;;;;;
6866;2020;1915;Bjarkøy;;;;;;;;;;;;;;;;;;;
6867;2011;1917;Ibestad;0.0025;0.0016;0.0022;0.0004;0.0002;0.0;1e-04;0.0073;0.0;0.0005;0.0002;0.0422;0.4864;0.2681;0.0423;0.1126;0.003;0.0304;0.0
6868;2013;1917;Ibestad;0.0025;0.0019;0.0019;0.0005;0.0002;0.0;0.0002;0.0073;0.0;0.0005;0.0002;0.0421;0.4863;0.2679;0.0423;0.1128;0.003;0.0304;0.0
6869;2014;1917;Ibestad;0.0025;0.0019;0.0019;0.0005;0.0002;0.0;0.0002;0.0073;0.0;0.0005;0.0002;0.0421;0.4863;0.2679;0.0423;0.1128;0.003;0.0304;0.0
6870;2015;1917;Ibestad;0.0025;0.0019;0.0019;0.0005;0.0002;0.0;0.0002;0.0073;0.0;0.0005;0.0002;0.0421;0.4863;0.2678;0.0423;0.1128;0.003;0.0304;0.0
6871;2016;1917;Ibestad;0.0025;0.0019;0.0019;0.0005;0.0002;0.0;0.0002;0.0072;0.0;0.0005;0.0002;0.0421;0.4863;0.2679;0.0423;0.1128;0.003;0.0304;0.0
6872;2017;1917;Ibestad;0.0025;0.0019;0.0019;0.0005;0.0002;0.0;0.0002;0.0072;0.0;0.0005;0.0002;0.0421;0.4864;0.2678;0.0423;0.1128;0.003;0.0303;0.0
6873;2018;1917;Ibestad;0.0025;0.002;0.0019;0.0005;0.0004;0.0;0.0002;0.0073;0.0;0.0006;0.0004;0.042;0.486;0.2677;0.0423;0.1128;0.003;0.0303;0.0
6874;2019;1917;Ibestad;0.0025;0.002;0.0019;0.0005;0.0004;0.0;0.0002;0.0074;0.0;0.0006;0.0004;0.042;0.4858;0.2677;0.0423;0.1129;0.003;0.0305;0.0
6875;2020;1917;Ibestad;;;;;;;;;;;;;;;;;;;
6876;2011;1919;Gratangen;0.001;0.0009;0.0024;0.0003;1e-04;0.0;1e-04;0.0052;0.0;0.0006;0.0002;0.0163;0.3925;0.4121;0.044;0.0951;0.004;0.0251;0.0
6877;2013;1919;Gratangen;0.0011;0.001;0.0024;0.0002;1e-04;0.0;1e-04;0.0056;0.0;0.0006;0.0002;0.0163;0.3921;0.4121;0.0439;0.0951;0.004;0.0251;0.0
6878;2014;1919;Gratangen;0.0011;0.001;0.0024;0.0003;1e-04;0.0;1e-04;0.0056;0.0;0.0006;0.0002;0.0178;0.3907;0.4119;0.0439;0.0951;0.004;0.0251;0.0
6879;2015;1919;Gratangen;0.0011;0.001;0.0024;0.0002;0.0;0.0;1e-04;0.0058;0.0;0.0006;1e-04;0.0179;0.3906;0.4119;0.0439;0.0951;0.004;0.0251;0.0
6880;2016;1919;Gratangen;0.0011;0.001;0.0024;0.0002;0.0;0.0;1e-04;0.0057;0.0;0.0006;1e-04;0.018;0.3906;0.412;0.0439;0.0951;0.004;0.0251;0.0
6881;2017;1919;Gratangen;0.0011;0.001;0.0024;0.0002;0.0;0.0;1e-04;0.0057;0.0;0.0007;1e-04;0.0179;0.3905;0.412;0.0439;0.0951;0.004;0.0252;0.0
6882;2018;1919;Gratangen;0.0012;0.001;0.0024;0.0002;0.0;0.0;1e-04;0.0057;0.0;0.0007;1e-04;0.0179;0.3905;0.4119;0.0439;0.0951;0.004;0.0252;0.0
6883;2019;1919;Gratangen;0.0012;0.001;0.0024;0.0003;0.0;0.0;1e-04;0.0057;0.0;0.0007;1e-04;0.0181;0.3904;0.4119;0.0439;0.0951;0.004;0.0252;0.0
6884;2020;1919;Gratangen;;;;;;;;;;;;;;;;;;;
6885;2011;1920;Loabák;0.0014;0.0007;0.0009;0.0005;0.0;0.0;0.0;0.0038;0.0;0.0003;0.0002;0.0147;0.3439;0.4511;0.0532;0.108;0.0018;0.0194;0.0
6886;2013;1920;Loabák;0.0014;0.0007;0.0009;0.0004;0.0;0.0;0.0;0.0041;0.0;0.0003;0.0002;0.0147;0.3437;0.4511;0.0532;0.108;0.0018;0.0194;0.0
6887;2014;1920;Loabák;0.0014;0.0007;0.0008;0.0004;0.0;0.0;0.0;0.004;0.0;0.0002;1e-04;0.0151;0.3438;0.451;0.0532;0.108;0.0018;0.0195;0.0
6888;2015;1920;Loabák;0.0014;0.0007;0.0008;0.0004;0.0;0.0;0.0;0.004;0.0;0.0002;1e-04;0.0151;0.3438;0.451;0.0532;0.108;0.0018;0.0195;0.0
6889;2016;1920;Loabák;0.0014;0.0007;0.0008;0.0004;0.0;0.0;0.0;0.0039;0.0;0.0002;1e-04;0.0151;0.3438;0.451;0.0532;0.108;0.0018;0.0195;0.0
6890;2017;1920;Loabák;0.0014;0.0007;0.0008;0.0004;0.0;0.0;0.0;0.0039;0.0;0.0002;1e-04;0.0151;0.3439;0.4511;0.0532;0.108;0.0017;0.0195;0.0
6891;2018;1920;Loabák;0.0014;0.0007;0.0008;0.0004;0.0;0.0;0.0;0.0039;0.0;0.0002;1e-04;0.0151;0.3439;0.451;0.0532;0.108;0.0017;0.0195;0.0
6892;2019;1920;Loabák;0.0014;0.0007;0.0008;0.0004;0.0;0.0;0.0;0.0039;0.0;0.0002;1e-04;0.0151;0.3439;0.4512;0.0532;0.1081;0.0017;0.0191;0.0
6893;2020;1920;Loabák;;;;;;;;;;;;;;;;;;;
6894;2011;1921;Salangen;;;;;;;;;;;;;;;;;;;
6895;2013;1921;Salangen;;;;;;;;;;;;;;;;;;;
6896;2014;1921;Salangen;;;;;;;;;;;;;;;;;;;
6897;2015;1921;Salangen;;;;;;;;;;;;;;;;;;;
6898;2016;1921;Salangen;;;;;;;;;;;;;;;;;;;
6899;2017;1921;Salangen;;;;;;;;;;;;;;;;;;;
6900;2018;1921;Salangen;;;;;;;;;;;;;;;;;;;
6901;2019;1921;Salangen;;;;;;;;;;;;;;;;;;;
6902;2020;1921;Salangen;;;;;;;;;;;;;;;;;;;
6903;2011;1922;Bardu;0.0006;0.0002;0.0002;0.0002;0.0;0.0;0.0;0.0019;0.0003;1e-04;1e-04;0.0064;0.2348;0.5484;0.0309;0.0976;0.0086;0.0696;0.0
6904;2013;1922;Bardu;0.0006;0.0002;0.0002;0.0002;0.0;0.0;0.0;0.0019;0.0003;1e-04;1e-04;0.0064;0.2347;0.5484;0.0309;0.0976;0.0086;0.0696;0.0
6905;2014;1922;Bardu;0.0006;1e-04;0.0002;0.0002;0.0;0.0;0.0;0.0019;0.0003;1e-04;1e-04;0.0065;0.2347;0.5504;0.0309;0.0976;0.0066;0.0696;0.0
6906;2015;1922;Bardu;0.0006;1e-04;0.0002;0.0002;0.0;0.0;0.0;0.0019;0.0003;1e-04;1e-04;0.0065;0.2347;0.5504;0.0309;0.0976;0.0065;0.0697;0.0
6907;2016;1922;Bardu;0.0006;1e-04;0.0002;0.0002;0.0;0.0;0.0;0.0019;0.0003;1e-04;1e-04;0.0065;0.2348;0.5504;0.031;0.0976;0.0065;0.0696;0.0
6908;2017;1922;Bardu;0.0006;1e-04;0.0002;0.0002;0.0;0.0;0.0;0.0018;0.0003;0.0002;1e-04;0.0065;0.2347;0.5507;0.0309;0.0975;0.006;0.0701;0.0
6909;2018;1922;Bardu;0.0006;1e-04;0.0002;0.0002;0.0;0.0;0.0;0.0019;0.0003;0.0002;1e-04;0.0065;0.2345;0.5507;0.0309;0.0975;0.006;0.0701;0.0
6910;2019;1922;Bardu;0.0006;1e-04;0.0002;0.0002;0.0;0.0;0.0;0.0019;0.0003;0.0002;1e-04;0.0065;0.2345;0.5508;0.0309;0.0976;0.006;0.0697;0.0
6911;2020;1922;Bardu;;;;;;;;;;;;;;;;;;;
6912;2011;1923;Salangen;0.002;0.0007;0.0014;0.0006;1e-04;0.0;1e-04;0.0055;1e-04;0.0003;0.0002;0.0274;0.4768;0.3542;0.0474;0.0378;0.0009;0.0446;0.0
6913;2013;1923;Salangen;0.002;0.0008;0.0014;0.0005;1e-04;0.0;1e-04;0.0059;1e-04;0.0003;0.0002;0.0273;0.4765;0.3542;0.0474;0.0378;0.0009;0.0446;0.0
6914;2014;1923;Salangen;0.002;0.0008;0.0014;0.0005;1e-04;0.0;1e-04;0.0059;1e-04;0.0003;0.0002;0.0273;0.4764;0.3542;0.0474;0.0378;0.0009;0.0446;0.0
6915;2015;1923;Salangen;0.002;0.0008;0.0014;0.0005;1e-04;0.0;1e-04;0.006;1e-04;0.0003;0.0002;0.0277;0.476;0.3541;0.0474;0.0378;0.0009;0.0446;0.0
6916;2016;1923;Salangen;0.002;0.0009;0.0014;0.0005;1e-04;0.0;1e-04;0.0059;1e-04;0.0002;0.0002;0.0277;0.4761;0.3542;0.0474;0.0378;0.0009;0.0446;0.0
6917;2017;1923;Salangen;0.002;0.0009;0.0014;0.0005;0.0;0.0;1e-04;0.0058;1e-04;0.0002;0.0002;0.0277;0.4759;0.3544;0.0474;0.0378;0.0006;0.0449;0.0
6918;2018;1923;Salangen;0.002;0.0009;0.0015;0.0005;0.0;0.0;1e-04;0.0059;1e-04;0.0002;0.0002;0.0277;0.4757;0.3544;0.0474;0.0378;0.0006;0.0449;0.0
6919;2019;1923;Salangen;0.002;0.0009;0.0015;0.0005;0.0;0.0;1e-04;0.0059;1e-04;0.0002;0.0002;0.0278;0.4759;0.3544;0.0474;0.0378;0.0006;0.0447;0.0
6920;2020;1923;Salangen;;;;;;;;;;;;;;;;;;;
6921;2011;1924;Målselv;0.0009;0.0002;0.0006;0.0003;1e-04;0.0;0.0;0.0033;0.0004;1e-04;1e-04;0.0104;0.3012;0.5118;0.0287;0.0993;0.0069;0.0356;0.0
6922;2013;1924;Målselv;0.0009;0.0002;0.0006;0.0003;1e-04;0.0;0.0;0.0033;0.0004;0.0002;1e-04;0.0106;0.3009;0.5118;0.0287;0.0993;0.0069;0.0356;0.0
6923;2014;1924;Målselv;0.0009;0.0002;0.0006;0.0003;1e-04;0.0;0.0;0.0033;0.0004;0.0002;1e-04;0.0106;0.3008;0.5118;0.0287;0.0993;0.0069;0.0356;0.0
6924;2015;1924;Målselv;0.0009;0.0002;0.0006;0.0004;1e-04;0.0;0.0;0.0039;0.0004;0.0002;1e-04;0.0106;0.3004;0.5117;0.0286;0.0993;0.0069;0.0358;0.0
6925;2016;1924;Målselv;0.0009;0.0002;0.0006;0.0004;1e-04;0.0;0.0;0.0038;0.0004;0.0002;1e-04;0.0106;0.3004;0.5116;0.0286;0.0993;0.0069;0.0358;0.0
6926;2017;1924;Målselv;0.0009;0.0002;0.0006;0.0004;1e-04;0.0;0.0;0.0038;0.0004;0.0002;1e-04;0.0106;0.3004;0.5133;0.0286;0.0992;0.0052;0.036;0.0
6927;2018;1924;Målselv;0.0009;0.0002;0.0006;0.0004;1e-04;0.0;0.0;0.0039;0.0004;0.0002;1e-04;0.0107;0.3002;0.5132;0.0286;0.0992;0.0052;0.036;0.0
6928;2019;1924;Målselv;0.0009;0.0003;0.0006;0.0004;1e-04;0.0;0.0;0.0039;0.0004;0.0002;1e-04;0.0107;0.3003;0.5132;0.0286;0.0993;0.0052;0.0358;0.0
6929;2020;1924;Målselv;;;;;;;;;;;;;;;;;;;
6930;2011;1925;Sørreisa;0.0036;0.0007;0.002;0.0006;1e-04;1e-04;1e-04;0.006;1e-04;0.0002;0.0005;0.0257;0.533;0.2906;0.0692;0.0244;0.0018;0.0415;0.0
6931;2013;1925;Sørreisa;0.0036;0.0007;0.0019;0.0006;1e-04;1e-04;1e-04;0.006;1e-04;0.0002;0.0005;0.0257;0.533;0.2906;0.0692;0.0244;0.0018;0.0415;0.0
6932;2014;1925;Sørreisa;0.0036;0.0007;0.0019;0.0006;1e-04;1e-04;1e-04;0.006;1e-04;0.0002;0.0005;0.0257;0.5329;0.2905;0.0692;0.0245;0.0018;0.0415;0.0
6933;2015;1925;Sørreisa;0.0037;0.0007;0.0019;0.0006;1e-04;1e-04;1e-04;0.0066;1e-04;0.0004;0.0004;0.0256;0.5323;0.2904;0.0691;0.0245;0.0018;0.0415;0.0
6934;2016;1925;Sørreisa;0.0037;0.0007;0.0017;0.0006;1e-04;1e-04;1e-04;0.0065;1e-04;0.0003;0.0006;0.0251;0.5368;0.2912;0.0645;0.0244;0.0018;0.0416;0.0
6935;2017;1925;Sørreisa;0.0037;0.0007;0.0016;0.0006;1e-04;1e-04;1e-04;0.0066;1e-04;0.0003;0.0006;0.0251;0.537;0.2909;0.0645;0.0245;0.0018;0.0418;0.0
6936;2018;1925;Sørreisa;0.0037;0.0007;0.0016;0.0006;1e-04;1e-04;1e-04;0.0071;1e-04;0.0003;0.0008;0.0257;0.5349;0.292;0.0645;0.0245;0.0013;0.0418;0.0
6937;2019;1925;Sørreisa;0.0037;0.0007;0.0016;0.0006;1e-04;1e-04;1e-04;0.0072;1e-04;0.0003;0.0008;0.0257;0.5349;0.2921;0.0645;0.0245;0.0013;0.0415;0.0
6938;2020;1925;Sørreisa;;;;;;;;;;;;;;;;;;;
6939;2011;1926;Dyrøy;0.0017;0.0014;0.0023;0.0005;0.0;0.0;1e-04;0.0055;0.0;0.0006;1e-04;0.0306;0.5446;0.2756;0.0603;0.0353;0.0007;0.0407;0.0
6940;2013;1926;Dyrøy;0.0017;0.0014;0.0023;0.0005;0.0;0.0;1e-04;0.0055;0.0;0.0006;1e-04;0.0307;0.5445;0.2755;0.0603;0.0353;0.0007;0.0407;0.0
6941;2014;1926;Dyrøy;0.0018;0.0015;0.0023;0.0005;0.0;0.0;1e-04;0.0055;0.0;0.0006;1e-04;0.0307;0.5444;0.2754;0.0602;0.0354;0.0007;0.0409;0.0
6942;2015;1926;Dyrøy;0.0018;0.0015;0.0023;0.0005;0.0;0.0;1e-04;0.0056;0.0;0.0006;1e-04;0.0307;0.5443;0.2754;0.0603;0.0354;0.0007;0.0408;0.0
6943;2016;1926;Dyrøy;0.0018;0.0015;0.0023;0.0005;0.0;0.0;1e-04;0.0056;0.0;0.0006;1e-04;0.0307;0.5443;0.2755;0.0603;0.0354;0.0007;0.0407;0.0
6944;2017;1926;Dyrøy;0.0018;0.0015;0.0023;0.0005;0.0;0.0;1e-04;0.0056;0.0;0.0005;1e-04;0.0307;0.5442;0.2755;0.0603;0.0354;0.0007;0.0408;0.0
6945;2018;1926;Dyrøy;0.0018;0.0015;0.0023;0.0005;0.0;0.0;1e-04;0.0056;0.0;0.0006;1e-04;0.0307;0.5442;0.2754;0.0602;0.0354;0.0007;0.0408;0.0
6946;2019;1926;Dyrøy;0.0018;0.0015;0.0023;0.0005;0.0;0.0;1e-04;0.0056;0.0;0.0006;1e-04;0.0307;0.5442;0.2755;0.0602;0.0354;0.0007;0.0408;0.0
6947;2020;1926;Dyrøy;;;;;;;;;;;;;;;;;;;
6948;2011;1927;Tranøy;0.0012;0.0011;0.0007;0.0005;1e-04;0.0;1e-04;0.005;0.0;1e-04;1e-04;0.0179;0.4662;0.318;0.0855;0.0553;0.0002;0.048;0.0
6949;2013;1927;Tranøy;0.0013;0.0011;0.0008;0.0005;1e-04;0.0;1e-04;0.0052;0.0;1e-04;0.0;0.0179;0.4661;0.3178;0.0855;0.0553;0.0002;0.048;0.0
6950;2014;1927;Tranøy;0.0013;0.0011;0.0008;0.0005;0.0;0.0;1e-04;0.0052;0.0;1e-04;0.0;0.0179;0.4661;0.3176;0.0855;0.0555;0.0002;0.048;0.0
6951;2015;1927;Tranøy;0.0013;0.0011;0.0008;0.0005;0.0;0.0;1e-04;0.0052;0.0;1e-04;0.0;0.0178;0.466;0.3177;0.0855;0.0556;0.0002;0.048;0.0
6952;2016;1927;Tranøy;0.0013;0.0011;0.0008;0.0005;0.0;0.0;1e-04;0.0052;0.0;1e-04;0.0;0.0178;0.466;0.3176;0.0856;0.0555;0.0002;0.048;0.0
6953;2017;1927;Tranøy;0.0013;0.0011;0.0007;0.0005;0.0;0.0;1e-04;0.0052;0.0;1e-04;0.0;0.0178;0.4658;0.3177;0.0855;0.0555;0.0002;0.0482;0.0
6954;2018;1927;Tranøy;0.0013;0.0011;0.0007;0.0005;0.0;0.0;1e-04;0.0052;0.0;1e-04;1e-04;0.0178;0.4658;0.3176;0.0855;0.0555;0.0002;0.0482;0.0
6955;2019;1927;Tranøy;0.0014;0.0011;0.0008;0.0005;0.0;0.0;1e-04;0.0052;0.0;1e-04;1e-04;0.0178;0.4659;0.3176;0.0856;0.0555;0.0002;0.048;0.0
6956;2020;1927;Tranøy;;;;;;;;;;;;;;;;;;;
6957;2011;1928;Torsken;0.0015;0.0009;0.0002;0.0005;1e-04;0.0;1e-04;0.0033;0.0;0.0002;0.0003;0.0057;0.3135;0.4832;0.0328;0.1226;0.0;0.0353;0.0
6958;2013;1928;Torsken;0.0015;0.0009;0.0002;0.0004;1e-04;0.0;1e-04;0.0033;0.0;1e-04;0.0002;0.0057;0.3135;0.4833;0.0328;0.1227;0.0;0.0353;0.0
6959;2014;1928;Torsken;0.0015;0.0009;0.0002;0.0004;1e-04;0.0;1e-04;0.0033;0.0;1e-04;0.0002;0.0057;0.3135;0.4833;0.0328;0.1226;0.0;0.0353;0.0
6960;2015;1928;Torsken;0.0016;0.0009;0.0002;0.0004;1e-04;0.0;1e-04;0.0033;0.0;1e-04;0.0002;0.0057;0.3135;0.4832;0.0328;0.1226;0.0;0.0353;0.0
6961;2016;1928;Torsken;0.0016;0.0009;0.0002;0.0004;1e-04;0.0;1e-04;0.0034;0.0;1e-04;0.0002;0.0057;0.3135;0.4832;0.0328;0.1226;0.0;0.0353;0.0
6962;2017;1928;Torsken;0.0015;0.0009;0.0002;0.0005;1e-04;0.0;1e-04;0.0034;0.0;1e-04;0.0002;0.0057;0.3134;0.4832;0.0328;0.1226;0.0;0.0353;0.0
6963;2018;1928;Torsken;0.0016;0.0009;0.0002;0.0005;1e-04;0.0;1e-04;0.0035;0.0;0.0002;0.0002;0.0057;0.3133;0.483;0.0328;0.1226;0.0;0.0353;0.0
